name,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,url
Beaver Lake Estates,0x89dcb7335d716b83:0x907a8da18fe71e92,41.620946599999996,-74.6609958,Resort hotel,4.8,25,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dcb7335d716b83:0x907a8da18fe71e92?authuser=-1&hl=en&gl=us
VacayHome Connect,0x880fc5f4b9078253:0x7eca698595b5f873,41.8822641,-87.6344475,Resort hotel,3.3,88,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880fc5f4b9078253:0x7eca698595b5f873?authuser=-1&hl=en&gl=us
Ghost Ranch Education & Retreat Center,0x8717f65894cff377:0x77668925077ce61a,36.3136381,-106.48199729999999,Hotel,3.0,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8717f65894cff377:0x77668925077ce61a?authuser=-1&hl=en&gl=us
Mile-Hi Motel,0x872d28ddcd760759:0xe6f98322adbba47e,34.5356455,-112.46989149999999,Hotel,3.1,24,https://www.google.com/maps/place//data=!4m2!3m1!1s0x872d28ddcd760759:0xe6f98322adbba47e?authuser=-1&hl=en&gl=us
Lakeview Lodge,0x89d1d2a3a76aa49d:0xade21e4586c062f7,41.986097799999996,-77.21409919999999,Hotel,1.8,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d1d2a3a76aa49d:0xade21e4586c062f7?authuser=-1&hl=en&gl=us
Water Street Suites,0x89e58d25eb95b981:0x2008cf6af1809c7f,41.1731322,-71.55932849999999,Hotel,3.0,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e58d25eb95b981:0x2008cf6af1809c7f?authuser=-1&hl=en&gl=us
Edelweiss Lodge - Boyne Mountain Resort,0x4d4aa1db281e293f:0x12c717e89013c061,45.1631299,-84.9332917,Hotel,4.0,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d4aa1db281e293f:0x12c717e89013c061?authuser=-1&hl=en&gl=us
"St Francis, Taos, Nm",0x8717653d2e9eb7c7:0xe148dda2bca7de7c,36.407593999999996,-105.573223,Hotel,4.6,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8717653d2e9eb7c7:0xe148dda2bca7de7c?authuser=-1&hl=en&gl=us
Grande Retreat,0x4d4a095571ed5999:0x3b199bde10009cd,45.9000784,-84.83749209999999,Resort hotel,5.0,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d4a095571ed5999:0x3b199bde10009cd?authuser=-1&hl=en&gl=us
Papakea Resort Condos through Maui Dreams Come True,0x79552bbbf2c0e42d:0x97b931227dd35f63,20.9509012,-156.6885589,Resort hotel,3.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x79552bbbf2c0e42d:0x97b931227dd35f63?authuser=-1&hl=en&gl=us
Canoe Lake Chalet,0x438e3003f933c30b:0xb1dd23b8c07dd843,61.5570618,-149.1894178,Hotel,4.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x438e3003f933c30b:0xb1dd23b8c07dd843?authuser=-1&hl=en&gl=us
Old Factory Getaway cabin,0x86335fd8fedcb2ed:0xcfc1d166c1304826,34.0996996,-93.7157848,Hotel,4.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86335fd8fedcb2ed:0xcfc1d166c1304826?authuser=-1&hl=en&gl=us
Americas Best Value Inn Conroe,0x864739688ae51ba3:0xd67c258b1d71ef9b,30.2957455,-95.46614699999999,Hotel,2.8,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864739688ae51ba3:0xd67c258b1d71ef9b?authuser=-1&hl=en&gl=us
Knights Inn Fresno,0x8094677ef8ae34c9:0x8af1b0f41fd35319,36.7917475,-119.7925882,Hotel,2.2,66,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8094677ef8ae34c9:0x8af1b0f41fd35319?authuser=-1&hl=en&gl=us
Bluewater Seaside One,0x80dc038e5b6e29b3:0x69e045871faed677,32.8292643,-117.2801492,Hotel,3.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dc038e5b6e29b3:0x69e045871faed677?authuser=-1&hl=en&gl=us
Hardman Hollow Resort,0x87cf291c6d67e61f:0xb47785b4452ad47c,36.5863531,-93.5887264,Resort hotel,4.2,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87cf291c6d67e61f:0xb47785b4452ad47c?authuser=-1&hl=en&gl=us
Bay-Plaza Motel,0x888781968a39fd33:0x7304956de40dddfe,34.4560682,-88.15057159999999,Hotel,2.5,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x888781968a39fd33:0x7304956de40dddfe?authuser=-1&hl=en&gl=us
Endion Station Inn,0x52ae5363b5735a95:0xd07e74297f78a27a,46.786314399999995,-92.0951061,Hotel,4.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52ae5363b5735a95:0xd07e74297f78a27a?authuser=-1&hl=en&gl=us
Kori's Mountain View Cabin / Aardvark Cabin Rentals,0x885ea971d2cc9b35:0x9d59ba69eda7f6c9,35.696179099999995,-83.69069139999999,Hotel,4.1,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885ea971d2cc9b35:0x9d59ba69eda7f6c9?authuser=-1&hl=en&gl=us
Nugget,0x80993fa51fceeeb5:0x89cd48b3124a69c7,39.5259873,-119.7863299,Capsule hotel,4.8,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80993fa51fceeeb5:0x89cd48b3124a69c7?authuser=-1&hl=en&gl=us
Knights Inn Manning,0x88ff6d471dfac6d5:0xdaca7e61f962ea9c,33.646505,-80.2817402,Hotel,2.2,68,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88ff6d471dfac6d5:0xdaca7e61f962ea9c?authuser=-1&hl=en&gl=us
The Ablitt House,0x80e91388caadb625:0x588b3ac5494b3da,34.4160979,-119.6955184,Hotel,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e91388caadb625:0x588b3ac5494b3da?authuser=-1&hl=en&gl=us
Cabin Rental,0x87d983a6009190a7:0x4809c4baa05203a7,37.9201256,-91.1016805,Hotel,3.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87d983a6009190a7:0x4809c4baa05203a7?authuser=-1&hl=en&gl=us
DRUNK'N MONKEY Bar & Hotel,0x52ad26ce671f40f7:0x4ca986d54ffbf0cb,45.2042198,-91.8973585,Hotel,4.3,78,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52ad26ce671f40f7:0x4ca986d54ffbf0cb?authuser=-1&hl=en&gl=us
Traditional Devon,0x89b5d474390bc33b:0xd00078954c9ff363,38.76107,-78.0157432,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b5d474390bc33b:0xd00078954c9ff363?authuser=-1&hl=en&gl=us
Friends Lodge,0x809691b1f17f78f3:0x435ef5ffc31b75a9,37.5469631,-119.63617699999999,Hotel,4.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809691b1f17f78f3:0x435ef5ffc31b75a9?authuser=-1&hl=en&gl=us
Vacation Home,0x87c4c685c23ddd7b:0xb48dc8ad8a232b06,38.211088,-92.664828,Hotel,4.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c4c685c23ddd7b:0xb48dc8ad8a232b06?authuser=-1&hl=en&gl=us
Miller Hotel,0x8853f64855cf79f5:0x1113146436bb33cb,35.5706437,-80.5796216,Hotel,3.6,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8853f64855cf79f5:0x1113146436bb33cb?authuser=-1&hl=en&gl=us
Baptism River Cabins,0x52a8a9b1cf19d423:0x4d97a4a24ab57b,47.3658752,-91.22187799999999,Hotel,5.0,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52a8a9b1cf19d423:0x4d97a4a24ab57b?authuser=-1&hl=en&gl=us
Sun Suites Interests,0x89b078b789c3b16f:0x8af671e9e9be93ba,37.105244,-76.4775329,Extended stay hotel,3.3,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b078b789c3b16f:0x8af671e9e9be93ba?authuser=-1&hl=en&gl=us
Rio Masquerade Tower,0x80c8c544668d8617:0xe909f674e64bce00,36.116408199999995,-115.1863218,Hotel,4.0,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c544668d8617:0xe909f674e64bce00?authuser=-1&hl=en&gl=us
Presbyterian Camps,0x8819f775faa2d3dd:0xf275c7d5f6c71a66,42.660516099999995,-86.2153671,Resort hotel,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8819f775faa2d3dd:0xf275c7d5f6c71a66?authuser=-1&hl=en&gl=us
Mitchell Hotel,0x808f86e5b564bed9:0xedbcd284f90a72a5,37.7830461,-122.23558919999999,Hotel,2.5,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808f86e5b564bed9:0xedbcd284f90a72a5?authuser=-1&hl=en&gl=us
Lily Point Park Lodge,0x5485e8b6c1cb93fd:0x32638c6583a4d8bf,48.976416099999994,-123.02945079999999,Hotel,4.8,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5485e8b6c1cb93fd:0x32638c6583a4d8bf?authuser=-1&hl=en&gl=us
Sevens At the Sheraton,0x87426eb9d9865ca9:0xbac27adebdae31d2,40.458272699999995,-106.8050706,Resort hotel,4.0,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87426eb9d9865ca9:0xbac27adebdae31d2?authuser=-1&hl=en&gl=us
Ginosi Washington Apartel,0x89b7b78bee003163:0x9e9c7741ff2c2b65,38.8996563,-77.0156082,Hotel,2.0,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b7b78bee003163:0x9e9c7741ff2c2b65?authuser=-1&hl=en&gl=us
5th Street Motel,0x535e9ebf2b02abe1:0x26d674a76337c634,45.5974809,-127.2696988,Hotel supply store,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x535e9ebf2b02abe1:0x26d674a76337c634?authuser=-1&hl=en&gl=us
Hotel Missouri,0x87cf62ed5779aa89:0x8a4c1ae09d4e8fa8,37.229679,-93.2883779,Hotel,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87cf62ed5779aa89:0x8a4c1ae09d4e8fa8?authuser=-1&hl=en&gl=us
Loew's Timber Lost Cottages,0x4d55e0bd21b38475:0x9abe8b77981451c3,46.1516259,-89.7001356,Resort hotel,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d55e0bd21b38475:0x9abe8b77981451c3?authuser=-1&hl=en&gl=us
Corbin Massage Therapy LLC,0x885cc4d712b62aa3:0x8c2d1fff0a9a974a,36.9328594,-84.0919662,Resort hotel,4.8,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885cc4d712b62aa3:0x8c2d1fff0a9a974a?authuser=-1&hl=en&gl=us
Anchor STUDIOS / HOTEL,0x88d9ba0c61361127:0xde86ec7d6c3d513b,25.8301375,-80.2834597,Hotel,3.2,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9ba0c61361127:0xde86ec7d6c3d513b?authuser=-1&hl=en&gl=us
Pier 66 Lake Front Cottages & Boat Rentals,0x883293613ea6ba41:0xa0fad2618490e7ea,41.808858699999995,-79.834814,Resort hotel,3.4,64,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883293613ea6ba41:0xa0fad2618490e7ea?authuser=-1&hl=en&gl=us
Windwood Inn,0x889a8a0f16241c7d:0xae32fa59c5d63398,30.884018599999997,-87.78685779999999,Hotel,3.3,74,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889a8a0f16241c7d:0xae32fa59c5d63398?authuser=-1&hl=en&gl=us
Deer Lake Resort,0x52aa5b0393f8b27b:0x611b39fd10e3ed37,45.7234675,-90.4158581,Resort hotel,4.5,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52aa5b0393f8b27b:0x611b39fd10e3ed37?authuser=-1&hl=en&gl=us
The Lodge at The International,0x89e3f23e35459367:0xb2974584413c9c6,42.4305076,-71.6473007,Hotel,4.3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e3f23e35459367:0xb2974584413c9c6?authuser=-1&hl=en&gl=us
Puddingstone Resort,0x80c32ef4811805a3:0x910d7c43031b0fa,34.081727,-117.79104099999999,Resort hotel,4.3,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c32ef4811805a3:0x910d7c43031b0fa?authuser=-1&hl=en&gl=us
Caboose Salon Laurel MT,0x53488e14b1815887:0x59ff658249c587d8,45.6654391,-108.7748395,Hotel,4.5,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x53488e14b1815887:0x59ff658249c587d8?authuser=-1&hl=en&gl=us
Westgate,0x88dd7ea386cc71af:0x6190ca153350b4d,28.3383178,-81.5956728,Resort hotel,4.7,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd7ea386cc71af:0x6190ca153350b4d?authuser=-1&hl=en&gl=us
Holiday Inn St. Joseph Riverfront/Hist.,0x87c01b06036d90a5:0xa52fae6d5b389fc5,39.766152,-94.85729599999999,Hotel,2.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c01b06036d90a5:0xa52fae6d5b389fc5?authuser=-1&hl=en&gl=us
secluded lodge,0x8653220fbd5b7d1d:0x4c68c832c7be8d5,33.8628597,-98.5845562,Hotel,2.7,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8653220fbd5b7d1d:0x4c68c832c7be8d5?authuser=-1&hl=en&gl=us
Leah's Creekside Farmhouse,0x89db590fe894ac4d:0xe6cdf39679c1ab91,41.770820799999996,-75.0272741,Hotel,4.4,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89db590fe894ac4d:0xe6cdf39679c1ab91?authuser=-1&hl=en&gl=us
Canyon Base Camp Vacation Rental Yurts,0x8735506d7d8035b3:0x4c6e52a9634a1151,37.693442,-112.40323989999999,Hotel,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8735506d7d8035b3:0x4c6e52a9634a1151?authuser=-1&hl=en&gl=us
Mallard Creek RV Resort,0x54c07b3ada295659:0x7bdd705a7f52a2ec,44.5189361,-122.79644769999999,Resort hotel,4.7,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54c07b3ada295659:0x7bdd705a7f52a2ec?authuser=-1&hl=en&gl=us
Howard Johnson by Wyndham Willowbrook,0x8640cd30b20999db:0x24b3ed1b3fc43eea,29.9692671,-95.56111779999999,Hotel,3.9,24,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8640cd30b20999db:0x24b3ed1b3fc43eea?authuser=-1&hl=en&gl=us
City Valet Boston,0x89e3708f2bc19835:0x3972c75012b16cb5,42.3631534,-71.0563134,Hotel,2.0,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e3708f2bc19835:0x3972c75012b16cb5?authuser=-1&hl=en&gl=us
Man Size Tree House,0x87b5adf8c4615259:0x93f9df3abc754e83,35.256259899999996,-95.65248869999999,Hotel,4.7,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b5adf8c4615259:0x93f9df3abc754e83?authuser=-1&hl=en&gl=us
Gonzalez,0x86433f0fc6465463:0xc3c4754edd72a0f5,29.5016349,-97.4524687,Hotel,1.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86433f0fc6465463:0xc3c4754edd72a0f5?authuser=-1&hl=en&gl=us
Red Roof Inn Austin South,0x8644b5948336fa87:0xb0cdb406b4e01776,30.267152999999997,-97.7430608,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8644b5948336fa87:0xb0cdb406b4e01776?authuser=-1&hl=en&gl=us
Motel 6 Dyer Santa Ana Ca,0x80dcd904203c730d:0xaca608cbd6f9b588,33.7438611,-117.87075279999999,Hotel,3.7,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd904203c730d:0xaca608cbd6f9b588?authuser=-1&hl=en&gl=us
Americas Best Value Inn,0x8834d909cdfc5cc3:0x1ba4d69eb2a60a66,40.2200657,-79.6063042,Hotel,3.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8834d909cdfc5cc3:0x1ba4d69eb2a60a66?authuser=-1&hl=en&gl=us
IHG Army Hotels Warrior Lodge,0x87dae9c849083bd5:0xa6840ab447183dbb,37.7617577,-92.1101989,Hotel,4.0,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87dae9c849083bd5:0xa6840ab447183dbb?authuser=-1&hl=en&gl=us
Anna's Cabana,0x88dd796f1ba8256d:0x54fd5205ec30fca8,28.319815,-81.596954,Resort hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd796f1ba8256d:0x54fd5205ec30fca8?authuser=-1&hl=en&gl=us
Bullfrog Resort LLC,0x52aa4927fe020c4f:0x7187261fb932f5a,45.7685664,-91.1986282,Resort hotel,4.9,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52aa4927fe020c4f:0x7187261fb932f5a?authuser=-1&hl=en&gl=us
Microtel Inn & Suites,0x863b8c7c1daf1195:0xf92c0ea64652b372,30.213878299999998,-93.37549349999999,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x863b8c7c1daf1195:0xf92c0ea64652b372?authuser=-1&hl=en&gl=us
Dorado Inn,0x809d0df44f33fe4b:0x37c76db8afd7e0cc,40.225296799999995,-121.0757981,Resort hotel,4.2,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809d0df44f33fe4b:0x37c76db8afd7e0cc?authuser=-1&hl=en&gl=us
Hotel Vinea — Healdsburg,0x808411e53e868303:0x74eb46cc1181ca5,38.6260093,-122.8755582,Hotel,2.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808411e53e868303:0x74eb46cc1181ca5?authuser=-1&hl=en&gl=us
Rushmore Campground,0x52b25227354b9aeb:0xd94ab8db568f7942,45.686557,-93.096485,Resort hotel,4.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52b25227354b9aeb:0xd94ab8db568f7942?authuser=-1&hl=en&gl=us
Cut Above Cabins,0x8847ef970d08b1f3:0xdd9ab1899f5f22a7,39.5113677,-82.4119194,Hotel,3.9,25,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8847ef970d08b1f3:0xdd9ab1899f5f22a7?authuser=-1&hl=en&gl=us
Mystic Landing Tinyhouse,0x8850b3986184bac5:0xa6111b7d2c0b46e2,35.7345827,-81.9827743,Hotel,4.7,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8850b3986184bac5:0xa6111b7d2c0b46e2?authuser=-1&hl=en&gl=us
Sylo Inn & Suites Denver Airport,0x876c63dedd6f2599:0x5e979a06bc3e10fb,39.7627799,-104.7902459,Hotel,2.3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876c63dedd6f2599:0x5e979a06bc3e10fb?authuser=-1&hl=en&gl=us
Boise Vacation Rentals by Vacasa,0x54aef8e45091508b:0x1296b963be8aa3fb,43.616378,-116.205451,Hotel,4.1,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54aef8e45091508b:0x1296b963be8aa3fb?authuser=-1&hl=en&gl=us
Frank's Key West Experience,0x88d901afe622b0cd:0xcb834d6c42aa97a7,26.157712999999998,-80.14439569999999,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d901afe622b0cd:0xcb834d6c42aa97a7?authuser=-1&hl=en&gl=us
Brightons Orangerie,0x89c803614f04b2eb:0xac74faefc826aba7,39.2826235,-76.6133627,Hotel,3.7,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c803614f04b2eb:0xac74faefc826aba7?authuser=-1&hl=en&gl=us
Stone Mountain Lodge,0x80db121520ef3407:0xa5ce5a683c32a827,33.7509826,-116.7247014,Hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db121520ef3407:0xa5ce5a683c32a827?authuser=-1&hl=en&gl=us
5555 Cedar Court Hotel,0x808fbfb976815bc9:0x474c80cf926d4148,37.5311769,-122.0063153,Hotel,3.2,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fbfb976815bc9:0x474c80cf926d4148?authuser=-1&hl=en&gl=us
Marriott Hotel,0x865321d6b74a771f:0xeaec0e25b3ecbf12,33.8623251,-98.53469609999999,Hotel,4.3,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865321d6b74a771f:0xeaec0e25b3ecbf12?authuser=-1&hl=en&gl=us
Fairfield Inn Fayetteville,0x87c96bf9f6de0b9b:0x8c807655933d4534,36.115162999999995,-94.147318,Hotel,3.3,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c96bf9f6de0b9b:0x8c807655933d4534?authuser=-1&hl=en&gl=us
Super 8,0x866861266798b8f1:0xc8adf7e99f4ae5b1,27.8021837,-97.4837611,Hotel,2.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x866861266798b8f1:0xc8adf7e99f4ae5b1?authuser=-1&hl=en&gl=us
Rimrock Country Cottages,0x89c48a659a0e3dcb:0x7f1601344d05e0ee,40.9844501,-75.28393439999999,Resort hotel,3.5,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c48a659a0e3dcb:0x7f1601344d05e0ee?authuser=-1&hl=en&gl=us
Days Inn Lansing,0x88229589f9417899:0xfadb321ec012f2fc,42.740037,-84.6636202,Hotel,2.2,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88229589f9417899:0xfadb321ec012f2fc?authuser=-1&hl=en&gl=us
National Corporate Housing,0x864c21457abcb6d1:0x67eb463c44103965,32.9808659,-96.8306619,Extended stay hotel,2.0,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864c21457abcb6d1:0x67eb463c44103965?authuser=-1&hl=en&gl=us
Clen Oak Lodge,0x865af9ca80d52e61:0x543a00ff9cd3b63c,30.720414199999997,-98.39784279999999,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865af9ca80d52e61:0x543a00ff9cd3b63c?authuser=-1&hl=en&gl=us
Kay Krause Starry Night Astronomy,0x87bbfecf364cd1d5:0x9db8b456962a7ee5,38.416654799999996,-96.4837625,Hotel,5.0,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87bbfecf364cd1d5:0x9db8b456962a7ee5?authuser=-1&hl=en&gl=us
Iron Horse Ranch by Moving Mountains,0x87426b0b18109325:0x5b39183bdf6dc671,40.3941832,-106.8429738,Hotel,4.5,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87426b0b18109325:0x5b39183bdf6dc671?authuser=-1&hl=en&gl=us
Knox Hotel,0x88e54f6670ad764b:0x87ba772b086ec660,31.2048195,-81.9816263,Hotel,4.5,14,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e54f6670ad764b:0x87ba772b086ec660?authuser=-1&hl=en&gl=us
Highland House Hotel,0x88353e2e2a25fe0f:0x2583bebfa6fd6bc5,39.901133,-79.7287923,Hotel,4.5,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88353e2e2a25fe0f:0x2583bebfa6fd6bc5?authuser=-1&hl=en&gl=us
The Ranch,0x864062391bb6d961:0x919507ea5d73c465,29.2812213,-95.2922744,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864062391bb6d961:0x919507ea5d73c465?authuser=-1&hl=en&gl=us
Glaves Adobe,0x86ee1d1dcfaa5171:0x3d99f60e89719863,29.6702697,-103.5885958,Hotel,4.5,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86ee1d1dcfaa5171:0x3d99f60e89719863?authuser=-1&hl=en&gl=us
Columbus Inn,0x873f21d8e150fd33:0xb1037641c6e4869b,38.0247919,-107.6718238,Hotel,2.8,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x873f21d8e150fd33:0xb1037641c6e4869b?authuser=-1&hl=en&gl=us
Three Rivers Studio,0x884e812f2175a1e3:0xe08ae768d45ce58b,37.6747276,-80.8902085,Hotel,4.7,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x884e812f2175a1e3:0xe08ae768d45ce58b?authuser=-1&hl=en&gl=us
Best Western,0x89c2fae351eaaaab:0xd0779a1cb851da6f,40.9357749,-74.0717784,Hotel,4.2,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2fae351eaaaab:0xd0779a1cb851da6f?authuser=-1&hl=en&gl=us
Hampton Inn,0x89cf3fae8066010b:0x3f4bb9b193b628e8,40.8413663,-76.8296731,Hotel,4.3,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cf3fae8066010b:0x3f4bb9b193b628e8?authuser=-1&hl=en&gl=us
Super 8 Marshall TX,0x8636f7a052f29b0f:0x9c5bb0e712ea8746,32.4866184,-94.3590729,Hotel,3.9,26,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8636f7a052f29b0f:0x9c5bb0e712ea8746?authuser=-1&hl=en&gl=us
Cove Beach,0x54d4e5f85aada64d:0x5ff68c40d47726af,40.0248132,-124.0659953,Resort hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54d4e5f85aada64d:0x5ff68c40d47726af?authuser=-1&hl=en&gl=us
browning mansion,0x87530f2ae4300001:0xae7ddcdeb852eb63,41.2195864,-111.9541588,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87530f2ae4300001:0xae7ddcdeb852eb63?authuser=-1&hl=en&gl=us
Econo Lodge,0x864be872106bb27f:0x99386116b843c4af,33.1204818,-96.09366639999999,Hotel,2.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864be872106bb27f:0x99386116b843c4af?authuser=-1&hl=en&gl=us
Lenora's Santee Resort,0x88ff1ed45be4f053:0x169649fcde39c06d,33.5205743,-80.428377,Resort hotel,3.0,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88ff1ed45be4f053:0x169649fcde39c06d?authuser=-1&hl=en&gl=us
Dream Catcher Estates,0x89db13ecafbbe529:0xd5c805963c226bc6,42.021194099999995,-75.41107319999999,Resort hotel,4.9,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89db13ecafbbe529:0xd5c805963c226bc6?authuser=-1&hl=en&gl=us
Twenty Woodlawn Bed & Breakfast,0x89d6ccb569245f2f:0xa66dcf3d47771ca9,43.100325999999995,-77.448101,Hotel,4.5,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d6ccb569245f2f:0xa66dcf3d47771ca9?authuser=-1&hl=en&gl=us
The Highlands Inn,0x4cb46fe9176b1dfd:0x6552d4e758551633,44.284723199999995,-71.7072033,Hotel,5.0,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb46fe9176b1dfd:0x6552d4e758551633?authuser=-1&hl=en&gl=us
Leisure Resort & Campground,0x52b5cf591b5e564b:0x1dfffa864155e51d,45.895456499999995,-94.7196525,Resort hotel,4.6,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52b5cf591b5e564b:0x1dfffa864155e51d?authuser=-1&hl=en&gl=us
My Place Hotel-Beatrice NE,0x8796678866824721:0x49cd9c6df9cc7197,40.3080946,-96.7481837,Hotel,4.0,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8796678866824721:0x49cd9c6df9cc7197?authuser=-1&hl=en&gl=us
Mission Accomplished East and West,0x89a8fb1f018f04af:0x6237248cf353d7a9,34.659081,-77.042042,Hotel,4.2,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89a8fb1f018f04af:0x6237248cf353d7a9?authuser=-1&hl=en&gl=us
Ally's Cottage,0x87b5aed6bd788a79:0x1179ade422317b2e,35.179367,-95.6074218,Hotel,4.3,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b5aed6bd788a79:0x1179ade422317b2e?authuser=-1&hl=en&gl=us
